,district,incumbent,party,dem_24,rep_24,tot_24,dem_pct_24,rep_pct_24,dem_20,rep_20,tot_20,dem_pct_20,rep_pct_20,2p_tot_24,dem_2p_24,rep_2p_24,2p_tot_20,dem_2p_20,rep_2p_20,dem_16,rep_16,tot_16,2p_tot_16,dem_2p_16,rep_2p_16,lean_16,lean_20,lean_24
191,MD-02,Johnny Olszewski,(D),227194,154843,392005,57.96,39.5,232384,150927,391029,59.43,38.6,382037,59.46910901300135,40.53089098699864,383311,60.62544513462959,39.37455486537041,193450,152487,369798,345937,55.9205866964216,44.0794133035784,4.807297765708725,8.355610210423116,10.219162881433618
192,MD-03,Sarah Elfreth,(D),249542,151360,413154,60.4,36.64,255249,149743,413425,61.74,36.22,400902,62.24513721557887,37.75486278442113,404992,63.02568939633375,36.97431060366625,197828,147068,371892,344896,57.35874002597885,42.64125997402115,6.24545109526597,10.755854472127282,12.99519108401114
193,MD-04,Glenn Ivey,(D),240880,33369,281855,85.46,11.84,271589,26247,302947,89.65,8.66,274249,87.83259009148621,12.167409908513797,297836,91.18743200956231,8.81256799043769,270118,22449,302958,292567,92.32688580735353,7.673114192646471,41.21359687664066,38.917597085355844,38.58264395991848
194,MD-05,Steny Hoyer,(D),280941,138217,428752,65.53,32.24,280898,128846,416761,67.4,30.92,419158,67.02508362001917,32.97491637998082,409744,68.55451208559491,31.445487914405092,205347,122588,346917,327935,62.61820177779133,37.381798222208666,11.504912847078451,16.284677161388437,17.775137488451442
195,MD-06,April McClain Delaney,(D),200040,177658,387773,51.59,45.81,200375,163848,371676,53.91,44.08,377698,52.96294923457366,47.03705076542634,364223,55.014373062656674,44.98562693734333,160786,156713,339332,317499,50.64141934305305,49.35858065694695,-0.4718695876598247,2.744538138450203,3.7130031030059243
196,MD-07,Kweisi Mfume,(D),236171,58128,302076,78.18,19.24,251751,54327,310936,80.97,17.47,294299,80.24865867705972,19.751341322940274,306078,82.25060278752476,17.74939721247525,240979,54435,310142,295414,81.5733174460249,18.4266825539751,30.460028515312025,29.980767863318285,30.99871254549199
197,MD-08,Jamie Raskin,(D),296254,78619,385512,76.85,20.39,321508,71547,399296,80.52,17.92,374873,79.0278307586836,20.972169241316394,393055,81.79720395364515,18.202796046354834,275536,66786,363914,342322,80.49029860774358,19.509701392256414,29.377009677030706,29.52736902943868,29.777884627115874
198,ME-01,Chellie Pingree,(D),258863,165214,433356,59.73,38.12,258001,159932,430096,59.99,37.19,424077,61.04150897124815,38.95849102875185,417933,61.73262221456549,38.26737778543451,205601,150452,382326,356053,57.7444930951291,42.255506904870906,6.631204164416225,9.462787290359017,11.791562839680417
199,ME-02,Jared Golden,(D),176789,212763,397438,44.48,53.53,177070,200803,389278,45.49,51.58,389552,45.3826446790159,54.6173553209841,377873,46.85965919766694,53.140340802333064,152134,185141,365609,337275,45.10681194870654,54.89318805129345,-6.006476982006333,-5.410175726539528,-3.8673014525518354
200,MI-01,Jack Bergman,(R),187850,290869,485753,38.67,59.88,182977,274971,465104,39.34,59.12,478719,39.24013878705462,60.759861212945374,457948,39.955846515324886,60.044153484675114,142954,236371,401079,379325,37.686416661174455,62.31358333882554,-13.426872269538421,-12.313988408881585,-10.009807344513113
201,MI-02,John Moolenaar,(R),151066,283908,441509,34.22,64.3,145196,262155,414538,35.03,63.24,434974,34.72989190158493,65.27010809841508,407351,35.643953249163495,64.3560467508365,114523,212052,347334,326575,35.06790170711169,64.93209829288831,-16.04538722360119,-16.625881675042976,-14.520054229982804
202,MI-03,Hillary Scholten,(D),226857,193356,427349,53.08,45.25,222098,186701,416906,53.27,44.78,420213,53.986192716550896,46.01380728344911,408799,54.329389259758464,45.670610740241536,166808,166206,355420,333014,50.09038659035356,49.90961340964644,-1.022902340359316,2.0595543355519936,4.736246584983164
203,MI-04,Bill Huizenga,(R),201773,225809,434160,46.47,52.01,196696,213155,417516,47.11,51.05,427582,47.18931105612491,52.81068894387509,409851,47.99207516878085,52.00792483121916,152485,186625,360411,339110,44.966235144938224,55.03376485506178,-6.147053785774652,-4.27775975542562,-2.060635075442825
204,MI-05,Tim Walberg,(R),151092,265192,422272,35.78,62.8,150368,248430,405836,37.05,61.21,416284,36.29541370794938,63.70458629205062,398798,37.705304439841726,62.294695560158274,120334,208566,347875,328900,36.58680449984798,63.41319550015202,-14.526484430864897,-14.564530484364745,-12.954532423618353
205,MI-06,Debbie Dingell,(D),280089,171949,464014,60.36,37.06,286146,164381,456503,62.68,36.01,452038,61.96138377747003,38.03861622252997,450527,63.513618495672844,36.486381504327156,227231,145719,391114,372950,60.928006435178986,39.07199356482102,9.81471750446611,11.243783571466373,12.7114376459023
206,MI-07,Tom Barrett,(R),224740,230678,462734,48.57,49.85,219465,217141,444296,49.4,48.87,455418,49.34807144205982,50.651928557940174,436606,50.266143845938906,49.7338561540611,174627,189235,386370,363862,47.99264556342789,52.00735443657211,-3.120643367284984,-2.0036910782675648,0.09812531049208673
207,MI-08,Kristen McDonald Rivet,(D),209502,218093,433716,48.3,50.28,215710,207003,429213,50.26,48.23,427595,48.995427916603326,51.004572083396674,422713,51.02989498785227,48.97010501214773,183253,179216,381587,362469,50.55687520863853,49.44312479136147,-0.5564137220743461,-1.2399399363541974,-0.2545182149644063
208,MI-09,Lisa McClain,(R),161552,319082,487198,33.16,65.49,160590,297475,464737,34.56,64.01,480634,33.61227045943483,66.38772954056516,458065,35.058343248228965,64.94165675177103,120932,249882,390276,370814,32.61257665568182,67.38742334431818,-18.500712275031056,-17.211491675977506,-15.6376756721329
209,MI-10,John James,(R),199324,227882,436216,45.69,52.24,209969,214177,429829,48.85,49.83,427206,46.657584397222884,53.342415602777116,424146,49.50394439650498,50.49605560349503,166889,186837,370004,353726,47.18030339867581,52.81969660132418,-3.9329855320370655,-2.765890527701494,-2.5923617343448484
210,MI-11,Haley Stevens,(D),262389,188361,460276,57.01,40.92,273915,182229,462280,59.25,39.42,450750,58.2116472545757,41.7883527454243,456144,60.05011575292013,39.94988424707987,218132,162525,399697,380657,57.30408215269915,42.695917847300855,6.190793221986276,7.780280828713657,8.96170112300797
211,MI-12,Rashida Tlaib,(D),249017,106983,374126,66.56,28.6,285642,97508,387609,73.69,25.16,356000,69.94859550561797,30.051404494382023,383150,74.55095915437818,25.449040845621816,250125,85669,348166,335794,74.48763229837341,25.512367701626594,23.374343367660536,22.281124230171706,20.69864937405024
212,MI-13,Shri Thanedar,(D),231273,94471,333169,69.42,28.36,252697,83907,340610,74.19,24.63,325744,70.99839137482195,29.001608625178054,336604,75.07248874047843,24.927511259521573,230545,70638,310993,301183,76.54648502737538,23.453514972624617,25.433196096662506,22.802653816271963,21.748445243254217
213,MN-01,Brad Finstad,(R),167186,213794,388291,43.06,55.06,172285,208058,388718,44.32,53.52,380980,43.883143472098276,56.116856527901724,380343,45.29727114735909,54.7027288526409,137508,186985,357115,324493,42.37626081302216,57.62373918697784,-8.73702811769072,-6.97256377684738,-5.366802659469457
214,MN-02,Angie Craig,(D),220555,195780,424818,51.92,46.09,221003,190819,420650,52.54,45.36,416335,52.97536839324102,47.02463160675898,411822,53.66469008455109,46.33530991544891,165768,169685,368772,335453,49.416162621887416,50.583837378112584,-1.6971263088254602,1.394855160344619,3.7254222616732875
215,MN-03,Kelly Morrison,(D),251783,161925,422632,59.57,38.31,258543,167402,434448,59.51,38.53,413708,60.860075222137354,39.139924777862646,425945,60.69868175468663,39.30131824531336,197818,155180,387267,352998,56.03941098816424,43.96058901183576,4.926122057451366,8.428846830480161,11.610129090569622
216,MN-04,Betty McCollum,(D),251495,117085,376783,66.75,31.07,268967,119722,396499,67.84,30.19,368580,68.23349069401486,31.76650930598513,388689,69.19851089174122,30.80148910825879,221276,108507,361958,329783,67.09745499313185,32.90254500686815,15.984166062418971,16.92867596753475,18.98354456244713
217,MN-05,Ilhan Omar,(D),292800,65271,367777,79.61,17.75,319407,69135,396493,80.56,17.44,358071,81.77149224595122,18.228507754048778,388542,82.20655682011211,17.793443179887888,266202,65575,363290,331777,80.23521823393423,19.764781766065763,29.121929303221357,29.93672189590564,32.52154611438349
218,MN-06,Tom Emmer,(R),168603,253253,430366,39.18,58.85,165862,238872,413782,40.08,57.73,421856,39.96695554881286,60.03304445118714,404734,40.98049583183029,59.01950416816971,122297,207900,361787,330197,37.03758665281635,62.962413347183656,-14.075702277896525,-11.289339092376181,-9.28299058275487
219,MN-07,Michelle Fischbach,(R),123652,269504,399799,30.93,67.41,128550,260007,395801,32.48,65.69,393156,31.451128814007674,68.54887118599234,388557,33.08394907310897,66.91605092689103,106539,230288,364232,336827,31.63018404106559,68.36981595893441,-19.483104889647286,-19.185885851097503,-17.798817317560058
220,MN-08,Pete Stauber,(R),180905,242420,430450,42.03,56.32,182461,230050,420814,43.36,54.67,423325,42.73430579342113,57.265694206578864,412511,44.23179018256483,55.768209817435164,150308,198831,380392,349139,43.05104843629615,56.94895156370385,-8.062240494416727,-8.038044741641642,-6.5156403381466035
221,MO-01,Wesley Bell,(D),244275,64567,314220,77.74,20.55,278269,71037,355000,78.39,20.01,308842,79.09384086361311,20.90615913638689,349306,79.66338969270497,20.336610307295036,262735,73222,350919,335957,78.20494884762039,21.795051152379617,27.09165991690751,27.393554768498497,29.843894732045378
222,MO-02,Ann Wagner,(R),196255,230556,433971,45.22,53.13,198823,232845,438960,45.29,53.04,426811,45.98171087436828,54.018289125631725,431668,46.05923997145955,53.94076002854046,158720,225231,403950,383951,41.338608311998144,58.66139168800185,-9.774680618714733,-6.2105949527469235,-3.26823525719945
223,MO-03,Bob Onder,(R),146055,254638,406388,35.94,62.66,142584,247108,397210,35.9,62.21,400693,36.450599336649255,63.54940066335074,389692,36.588895845950134,63.411104154049866,117882,231516,368332,349398,33.73860182370821,66.26139817629179,-17.374687107004668,-15.680939078256337,-12.799346794918478
224,MO-04,Mark Alford,(R),106163,265110,375940,28.24,70.52,109920,257315,374598,29.34,68.69,371273,28.5943227759627,71.4056772240373,367235,29.931787547483218,70.06821245251678,89546,229813,336769,319359,28.039291205195404,71.96070879480459,-23.073997725517472,-22.338047376723253,-20.655623355605034
225,MO-05,Emanuel Cleaver,(D),205020,126971,337623,60.72,37.61,217895,125686,350584,62.15,35.85,331991,61.75468612100931,38.24531387899069,343581,63.41881535940579,36.58118464059421,183997,118741,320101,302738,60.777636107789576,39.222363892210424,9.6643471770767,11.14898043519932,12.504739989441575
226,MO-06,Sam Graves,(R),114818,263613,382953,29.98,68.84,115548,255727,377863,30.58,67.68,378431,30.340537640943793,69.6594623590562,371275,31.121944650191907,68.8780553498081,98150,231163,347070,329313,29.80447173357869,70.1955282664213,-21.308817197134186,-21.147890274014564,-18.90940849062394
227,MO-07,Eric Burlison,(R),105495,265470,375382,28.1,70.72,103423,254241,364374,28.38,69.77,370965,28.437992802555495,71.5620071974445,357664,28.916245414690884,71.08375458530912,82189,232326,330930,314515,26.131980986598414,73.8680190134016,-24.981307944114462,-23.353589509515587,-20.811953329012237
228,MO-08,Jason Smith,(R),82518,281060,367119,22.48,76.56,86552,274779,366570,23.61,74.96,363578,22.69609272288202,77.30390727711797,361331,23.953660217363026,76.04633978263698,77849,252499,343378,330348,23.56575490089239,76.43424509910761,-27.547534029820486,-28.316174706843444,-26.55385340868571
229,MS-01,Trent Kelly,(R),99872,219885,324057,30.82,67.85,111535,217291,333728,33.42,65.11,319757,31.23371810468575,68.76628189531425,328826,33.9191548113592,66.08084518864081,96616,198299,301502,294915,32.76062594306835,67.23937405693165,-18.35266298764453,-18.35068011284727,-18.016228026881983
230,MS-02,Bennie Thompson,(D),170917,112590,286455,59.67,39.3,208159,121206,333247,62.46,36.37,283507,60.28669486114981,39.71330513885019,329365,63.20009715664992,36.79990284335008,201803,117922,324055,319725,63.11767925561029,36.88232074438971,12.004390324897415,10.930262232443447,11.03674872958208
231,MS-03,Michael Guest,(R),113023,207443,323626,34.92,64.1,128386,212321,345011,37.21,61.54,320466,35.26832799735386,64.73167200264615,340707,37.68223136008359,62.3177686399164,111864,199550,317517,311414,35.92131374954241,64.0786862504576,-15.191975181170463,-14.58760356412288,-13.981618134213875
232,MS-04,Mike Ezell,(R),82856,207826,293870,28.19,70.72,91318,205946,301772,30.26,68.25,290682,28.504000935730456,71.49599906426954,297264,30.719495128908985,69.28050487109103,74848,184943,266283,259791,28.81085180010085,71.18914819989915,-22.302437130612027,-21.550339795297486,-20.745945195837276
233,MT-01,Ryan Zinke,(R),137405,174604,322059,42.66,54.21,143417,165189,316603,45.3,52.18,312009,44.03879375274431,55.96120624725569,308606,46.47252483749506,53.52747516250494,101342,131086,252193,232428,43.60145937666719,56.39854062333281,-7.51182955404569,-5.797310086711413,-5.211152378823421
234,MT-02,Troy Downing,(R),94501,177475,280904,33.64,63.18,101369,178413,287037,35.32,62.16,271976,34.74608053651792,65.25391946348206,279782,36.231423036506996,63.768576963493004,76367,148154,242333,224521,34.01329942410732,65.98670057589267,-17.099989506605553,-16.038411887699475,-14.50386559504981
235,NC-01,Don Davis,(D),182919,194701,380609,48.06,51.16,195535,189037,387749,50.43,48.75,377620,48.439966103490285,51.560033896509715,384572,50.844835297421554,49.15516470257845,184676,167460,360481,352136,52.44451007565259,47.55548992434741,1.331221144939711,-1.424999626784917,-0.8099800280774474
236,NC-02,Deborah Ross,(D),271376,132352,410662,66.08,32.23,274375,129374,410264,66.88,31.53,403728,67.21753259620338,32.782467403796616,403749,67.95682466086603,32.04317533913397,221522,116605,356956,338127,65.51443688318295,34.485563116817055,14.401147952470076,15.686989736659562,17.96758646463565
237,NC-03,Greg Murphy,(R),147424,230887,381786,38.61,60.48,148669,211944,365705,40.65,57.95,378311,38.96899640771746,61.03100359228254,360613,41.22674446012762,58.77325553987238,126032,184255,321351,310287,40.617879576005436,59.38212042399456,-10.49540935470744,-11.043090464078851,-10.28094972385027
238,NC-04,Valerie Foushee,(D),312671,115458,435313,71.83,26.52,303300,109913,418781,72.42,26.25,428129,73.03195999336648,26.968040006633515,413213,73.40040124584657,26.599598754153426,246910,92998,357301,339908,72.64024383068359,27.3597561693164,21.52695489997071,21.130566321640096,23.782013861798752
239,NC-05,Virginia Foxx,(R),165367,237737,407131,40.62,58.39,167159,228749,400206,41.77,57.16,403104,41.02340835119473,58.976591648805275,395908,42.22167776352082,57.778322236479184,148539,199157,361478,347696,42.72094013160922,57.27905986839078,-8.392348799103658,-10.048157160685648,-8.226537780373
240,NC-06,Addison McDowell,(R),159318,226306,390326,40.82,57.98,157028,218931,380748,41.24,57.5,385624,41.31433728191191,58.68566271808808,375959,41.76732037270022,58.23267962729979,125701,189948,328056,315649,39.82303127841368,60.17696872158632,-11.290257652299196,-10.502514551506252,-7.9356088496558215
241,NC-07,David Rouzer,(R),188984,250257,443261,42.63,56.46,182079,227837,415038,43.87,54.9,439241,43.02512743573573,56.97487256426427,409916,44.41861259379971,55.5813874062003,145404,188896,347162,334300,43.49506431349088,56.50493568650913,-7.618224617221998,-7.851222330406763,-6.224818695831999
242,NC-08,Mark Harris,(R),162688,241935,408938,39.78,59.16,160797,231207,396368,40.57,58.33,404623,40.20730408306004,59.79269591693996,392004,41.019224293629655,58.980775706370345,125654,194792,333489,320446,39.21222296424359,60.78777703575642,-11.90106596646929,-11.250610630576816,-9.042642048507695
243,NC-09,Richard Hudson,(R),158667,219161,381829,41.55,57.4,157590,209219,371496,42.42,56.32,377828,41.99450543633611,58.00549456366389,366809,42.96241368123464,57.03758631876536,126298,178638,316101,304936,41.417871291025,58.582128708975,-9.695417639687875,-9.307421242971827,-7.25544069523162
244,NC-10,Pat Harrigan,(R),168721,242317,415176,40.64,58.36,164107,227817,396712,41.37,57.43,411038,41.04754304954773,58.95245695045227,391924,41.8721486818873,58.1278513181127,134426,192722,340665,327148,41.09027106997444,58.90972893002555,-10.023017860738435,-10.397686242319168,-8.202403082020005
245,NC-11,Chuck Edwards,(R),196320,238092,439574,44.66,54.16,189675,237262,432661,43.84,54.84,434412,45.19212176459214,54.807878235407856,426937,44.42692950013702,55.57307049986298,148019,207561,373237,355580,41.62748186062208,58.37251813937792,-9.485807070090793,-7.84290542406945,-4.057824366975595
246,NC-12,Alma Adams,(D),254841,91752,352991,72.19,25.99,262552,85335,352999,74.38,24.17,346593,73.52745150652206,26.472548493477944,347887,75.47048323162406,24.529516768375938,213377,73884,301193,287261,74.27983610723349,25.720163892766507,23.166547176520616,23.200648307417588,24.277505374954323
247,NC-13,Brad Knott,(R),175125,245091,424917,41.21,57.68,158090,225142,388665,40.68,57.93,420216,41.67499571648866,58.32500428351134,383232,41.25177438209753,58.74822561790247,119692,182050,314339,301742,39.6670002850117,60.3329997149883,-11.446288645701173,-11.018060542108941,-7.574950415079073
248,NC-14,Tim Moore,(R),170950,232364,407378,41.96,57.04,163279,227014,394744,41.36,57.51,403314,42.386329262063796,57.6136707379362,390293,41.83498038653012,58.16501961346988,123066,193665,329755,316731,38.8550536575201,61.1449463424799,-12.258235273192774,-10.434854537676351,-6.863616869503936
249,ND-AL,Julie Fedorchak,(R),112327,246505,365059,30.77,67.52,114902,235595,359890,31.93,65.46,358832,31.303506933606812,68.69649306639319,350497,32.78259157710337,67.21740842289663,93758,216794,337963,310552,30.190757103480255,69.80924289651973,-20.92253182723262,-19.487243347103103,-17.94643919796092
250,NE-01,Mike Flood,(R),136153,177666,318304,42.77,55.82,136956,171957,316440,43.28,54.34,313819,43.38583705894162,56.614162941058375,308913,44.33481271425935,55.66518728574065,101993,151680,271143,253673,40.2064863032329,59.7935136967671,-10.906802627479976,-7.935022209947121,-5.864109072626114
251,NE-02,Don Bacon,(R),163541,148905,316690,51.64,47.02,163239,143429,312940,52.16,45.83,312446,52.34216472606467,47.65783527393533,306668,53.22987726140321,46.77012273859679,122402,127556,265036,249958,48.969026796501815,51.030973203498185,-2.1442621342110613,0.9600423371967395,3.0922185944969343
252,NE-03,Adrian Smith,(R),70301,238245,312165,22.52,76.32,74388,241459,322332,23.08,74.91,308546,22.78460910204637,77.21539089795363,315847,23.551909627129593,76.44809037287041,60099,216725,291997,276824,21.710184088084848,78.28981591191516,-29.40310484262803,-28.717925297076878,-26.46533702952136
253,NH-01,Chris Pappas,(D),208186,199942,411957,50.54,48.53,210310,186410,403198,52.16,46.23,408128,51.00997726203544,48.99002273796456,396720,53.01220004033071,46.98779995966929,170707,176898,372167,347605,49.109477711770545,50.890522288229455,-2.0038112189423316,0.7423651161242404,1.7600311304677092
254,NH-02,Maggie Goodlander,(D),210302,195581,410159,51.27,47.68,214627,179250,400635,53.57,44.74,405883,51.813453630726094,48.186546369273906,393877,54.49086897686334,45.50913102313666,177819,168892,372129,346711,51.28738344038695,48.712616559613046,0.17409450967407025,2.2210340526568686,2.563507499158362
255,NJ-01,Donald Norcross,(D),220600,150098,376377,58.61,39.88,247693,149375,402495,61.54,37.11,370698,59.50935802189383,40.49064197810617,397068,62.380499058095836,37.61950094190416,203453,124314,339091,327767,62.072447805910905,37.927552194089095,10.959158875198028,10.110664133889365,10.2594118903261
256,NJ-02,Jeff Van Drew,(R),166360,214917,386844,43.0,55.56,192481,212664,410535,46.89,51.8,381277,43.63231980948235,56.36768019051765,405145,47.50916338594824,52.49083661405176,153433,177679,342600,331112,46.33870110415811,53.66129889584189,-4.7745878265547645,-4.760671538258229,-5.6176263220853855
257,NJ-03,Herb Conaway,(D),212712,179400,398668,53.36,45.0,248284,186603,440666,56.34,42.35,392112,54.247765944424046,45.752234055575954,434887,57.09161230388584,42.90838769611416,195590,160578,369116,356168,54.91509624671503,45.08490375328497,3.8018073160021544,4.821777379679368,4.997819812856314
258,NJ-04,Chris Smith,(R),142650,268072,416430,34.26,64.37,163106,259059,427724,38.13,60.57,410722,34.73152156446453,65.26847843553547,422165,38.635604562197244,61.364395437802756,120268,217894,348975,338162,35.565202476919346,64.43479752308066,-15.54808645379353,-13.634230362009227,-14.518424567103203
259,NJ-05,Josh Gottheimer,(D),200624,194528,402838,49.8,48.29,240209,186611,432269,55.57,43.17,395152,50.77134874681135,49.22865125318865,426820,56.27875919591396,43.72124080408603,190410,162315,364588,352725,53.9825643206464,46.0174356793536,2.86927538993352,4.008924271707492,1.5214026152436162
260,NJ-06,Frank Pallone,(D),167151,146484,321741,51.95,45.53,197825,133268,335439,58.98,39.73,313635,53.29475345544981,46.70524654455019,331093,59.749073523149086,40.250926476850914,168248,113095,290786,281343,59.8017366701855,40.1982633298145,8.688447739472622,7.479238598942615,4.044807323882075
261,NJ-07,Tom Kean,(R),216349,221591,446499,48.45,49.63,235951,218151,461600,51.12,47.26,437940,49.40151618943234,50.598483810567664,454102,51.959912090235235,48.040087909764765,175248,197287,388097,372535,47.042022897177446,52.957977102822554,-4.07126603353543,-0.30992283397123543,0.15157005786461042
262,NJ-08,Rob Menendez,(D),135328,81523,222455,60.83,36.65,173894,64633,241039,72.14,26.81,216851,62.40598383221659,37.59401616778341,238527,72.90327719713072,27.096722802869277,163542,46366,216168,209908,77.91127541589648,22.08872458410351,26.797986485183607,20.63344227292425,13.15603770064886
263,NJ-09,Nellie Pou,(D),137598,140858,286539,48.02,49.16,185603,126054,315019,58.92,40.01,278456,49.414629241244576,50.585370758755424,311657,59.553611823254414,40.44638817674559,165009,99667,271851,264676,62.34377125239916,37.65622874760084,11.230482321686281,7.283776899047943,0.16468310967684374
264,NJ-10,LaMonica McIver,(D),196329,62565,263460,74.52,23.75,234076,53928,290354,80.62,18.57,258894,75.8337389047255,24.166261095274514,288004,81.27526006583243,18.72473993416758,217131,43223,265683,260354,83.39837298447499,16.60162701552502,32.28508405376211,29.005425141625956,26.58379277315776
265,NJ-11,Analilia Mejia,(D),219563,183688,411672,53.33,44.62,252859,178835,437161,57.84,40.91,403251,54.44822207508475,45.55177792491525,431694,58.573665605729985,41.426334394270015,198538,158881,369254,357419,55.547690525685546,44.45230947431446,4.43440159497267,6.303830681523515,5.198275943517018
266,NJ-12,Bonnie Watson Coleman,(D),205449,124491,339201,60.57,36.7,236355,114094,355052,66.57,32.13,329940,62.26859428987088,37.73140571012911,350449,67.44347965039135,32.55652034960865,197408,100634,307837,298042,66.23496017339838,33.765039826601615,15.121671242685501,15.173644726184882,13.01864815830315
267,NM-01,Melanie Stansbury,(D),194851,150029,353920,55.06,42.39,201158,149225,359557,55.95,41.5,344880,56.49820227325446,43.50179772674554,350383,57.41089036853957,42.58910963146043,146886,122247,309924,269133,54.57747656363211,45.42252343636789,3.4641876329192343,5.141055444333098,7.248256141686731
268,NM-02,Gabe Vasquez,(D),130539,135451,271659,48.05,49.86,137449,121889,264675,51.93,46.05,265990,49.0766570171811,50.923342982818895,259338,52.9999460163956,47.0000539836044,107186,93613,225412,200799,53.37974790711109,46.62025209288891,2.266458976398212,0.7301110921891265,-0.17328911438663397
269,NM-03,Teresa Leger Fernandez,(D),153411,137911,297824,51.51,46.31,163007,130780,299733,54.38,43.63,291322,52.66028655576991,47.3397134442301,293787,55.48475596265321,44.51524403734678,131162,103807,262983,234969,55.82098063999932,44.17901936000068,4.707691709286443,3.2149210384467395,3.4103404242021753
270,NV-01,Dina Titus,(D),168452,160877,335276,50.24,47.98,172621,144973,324286,53.23,44.71,329329,51.150065739731396,48.849934260268604,317594,54.35272706663225,45.64727293336776,136880,110379,262978,247259,55.35895558907866,44.641044410921346,4.245666658365785,2.082892142425777,1.9001196081636635
271,NV-02,Mark Amodei,(R),176315,235008,421161,41.86,55.8,173063,217348,401970,43.05,54.07,411323,42.86533940479866,57.13466059520134,390411,44.328412877710925,55.67158712228908,130913,175329,333869,306242,42.74821872897904,57.25178127102096,-8.365070201733836,-7.941422046495546,-6.384606726769071
272,NV-03,Susie Lee,(D),187997,190836,385188,48.81,49.54,190167,166069,363064,52.38,45.74,378833,49.62529663466488,50.374703365335115,356236,53.382308357381056,46.61769164261894,139341,120686,275714,260027,53.58712749060675,46.41287250939325,2.4738385598938706,1.1124734331745856,0.37535050309714535
273,NV-04,Steven Horsford,(D),172433,164484,343215,50.24,47.92,167635,141501,316056,53.04,44.77,336917,51.17966739582746,48.82033260417254,309136,54.226942187257386,45.773057812742614,132126,105664,252824,237790,55.564153244459405,44.4358467555406,4.4508643137465285,1.957107263050915,1.929721264259726
274,NY-01,Nick LaLota,(R),190070,233206,429463,44.26,54.3,207858,215362,428299,48.53,50.28,423276,44.90450675209556,55.095493247904436,423220,49.11346344690705,50.88653655309295,162092,199071,376120,361163,44.88056639245991,55.11943360754008,-6.232722538252965,-3.156371477299423,-4.345439379472175
275,NY-02,Andrew Garbarino,(R),153928,204363,362137,42.51,56.43,176297,185233,365862,48.19,50.63,358291,42.96172664119389,57.038273358806116,361530,48.76414128841313,51.23585871158687,144020,168577,324813,312597,46.07209922040199,53.92790077959801,-5.0411897103108885,-3.5056936357933424,-6.288219490373841
276,NY-03,Tom Suozzi,(D),178099,194286,378302,47.08,51.36,216926,172453,393286,55.16,43.85,372385,47.82657733259932,52.17342266740067,389379,55.71075995366982,44.28924004633018,180142,151638,344063,331780,54.29561757791308,45.70438242208692,3.182328647200201,3.440925029463351,-1.4233687989684114
277,NY-04,Laura Gillen,(D),194428,189465,388579,50.04,48.76,223909,166538,394485,56.76,42.22,383893,50.646404076135795,49.353595923864205,390447,57.34683580614014,42.65316419385986,191158,148717,352242,339875,56.243618977565276,43.756381022434724,5.1303300468524,5.077000881933671,1.3964579445680627
278,NY-05,Gregory Meeks,(D),170189,68170,242000,70.33,28.17,216607,49624,267734,80.9,18.53,238359,71.40028276675099,28.599717233249006,266231,81.36054779496001,18.639452205039984,200133,34377,239268,234510,85.34092362799028,14.659076372009721,34.2276346972774,29.090712870753542,22.15033663518326
279,NY-06,Grace Meng,(D),109480,96065,209347,52.3,45.89,149718,81324,232973,64.26,34.91,205545,53.263275681724195,46.736724318275805,231042,64.80120497571869,35.198795024281296,135722,56383,198512,192105,70.64990499986986,29.35009500013014,19.536616069156985,12.53137005151222,4.013329550156463
280,NY-07,Nydia Velazquez,(D),168187,60343,235013,71.56,25.68,199115,48083,249547,79.79,19.27,228530,73.59515162123135,26.40484837876865,247198,80.54879084782239,19.451209152177608,180356,26490,214366,206846,87.19337091362657,12.806629086373436,36.08008198291369,28.278955923615918,24.34520548966362
281,NY-08,Hakeem Jeffries,(D),170067,64988,238931,71.18,27.2,203603,57647,262973,77.42,21.92,235055,72.35200272276701,27.64799727723299,261250,77.93416267942584,22.065837320574165,189197,42518,237262,231715,81.6507347387955,18.349265261204497,30.53744580808263,25.664327755219368,23.10205659119928
282,NY-09,Yvette Clarke,(D),173762,71900,250858,69.27,28.66,204222,63657,269726,75.71,23.6,245662,70.73214416556081,29.26785583443919,267879,76.23665908861837,23.76334091138163,186510,44411,237301,230921,80.76788165649724,19.23211834350276,29.65459272578436,23.966824164411896,21.48219803399308
283,NY-10,Dan Goldman,(D),218940,51536,276966,79.05,18.61,242638,40374,285858,84.88,14.12,270476,80.94618376491815,19.053816235081854,283012,85.73417381595127,14.265826184048732,224497,29053,263811,253550,88.54151055018734,11.45848944981266,37.42822161947446,33.464338891744795,31.696237633350414
284,NY-11,Nicole Malliotakis,(R),100628,167092,272725,36.9,61.27,134698,157208,294600,45.72,53.36,267720,37.587031226654716,62.41296877334529,291906,46.144306728878476,53.85569327112153,110014,129447,247539,239461,45.942345517641705,54.057654482358295,-5.170943413071171,-6.125528195327995,-11.662914904913016
285,NY-12,Jerry Nadler,(D),273954,58314,339053,80.8,17.2,291127,47209,341717,85.2,13.82,332268,82.44970927082957,17.550290729170428,338336,86.04671096188405,13.953289038115956,271195,41591,326197,312786,86.70304936921728,13.296950630782709,35.589760438504406,33.776876037677575,33.19976313926184
