,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,cycle,office_type,seat_name,seat_number,election_date,stage,party,pct,answer,candidate_name,candidate_id,race_id,nationwide_match,ranked_choice_reallocated,hypothetical
2558,bb45741f-850a-42f5-bf37-f067278d8a64,508ef336-8100-45cc-aec5-d506b2a053b8,Impact Research,94504621-6bfc-4dbd-a492-57616f2f7f42,Protecting American Consumers Together,Impact Research,14.0,Impact Research,,,,,NY,2/9/26,2/17/26,,,,1680d683-8565-49e7-b55d-0523327417bb,500.0,lv,,lv,,3/10/26 15:01,,https://protectingamericanconsumers.org/wp-content/uploads/2026/02/IMPACT-NY-2026-Poll.pdf,,,,,,,2026,U.S. House,Eighteenth Congressional District,18.0,2026-11-03,general,NONE,2.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,09c0b3f1-d400-483f-bebc-782fac808201,,,
2559,bb45741f-850a-42f5-bf37-f067278d8a64,508ef336-8100-45cc-aec5-d506b2a053b8,Impact Research,94504621-6bfc-4dbd-a492-57616f2f7f42,Protecting American Consumers Together,Impact Research,14.0,Impact Research,,,,,NY,2/9/26,2/17/26,,,,1680d683-8565-49e7-b55d-0523327417bb,500.0,lv,,lv,,3/10/26 15:01,,https://protectingamericanconsumers.org/wp-content/uploads/2026/02/IMPACT-NY-2026-Poll.pdf,,,,,,,2026,U.S. House,Eighteenth Congressional District,18.0,2026-11-03,general,NONE,3.0,Neither,Neither,58f6a6c9-52e1-481e-a438-62da6a3e54f2,09c0b3f1-d400-483f-bebc-782fac808201,,,
2560,bb45741f-850a-42f5-bf37-f067278d8a64,508ef336-8100-45cc-aec5-d506b2a053b8,Impact Research,94504621-6bfc-4dbd-a492-57616f2f7f42,Protecting American Consumers Together,Impact Research,14.0,Impact Research,,,,,NY,2/9/26,2/17/26,,,,1680d683-8565-49e7-b55d-0523327417bb,500.0,lv,,lv,,3/10/26 15:01,,https://protectingamericanconsumers.org/wp-content/uploads/2026/02/IMPACT-NY-2026-Poll.pdf,,,,,,,2026,U.S. House,Eighteenth Congressional District,18.0,2026-11-03,general,REP,35.0,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,09c0b3f1-d400-483f-bebc-782fac808201,,,
2561,bb45741f-850a-42f5-bf37-f067278d8a64,508ef336-8100-45cc-aec5-d506b2a053b8,Impact Research,94504621-6bfc-4dbd-a492-57616f2f7f42,Protecting American Consumers Together,Impact Research,14.0,Impact Research,,,,,NY,2/9/26,2/17/26,,,,1680d683-8565-49e7-b55d-0523327417bb,500.0,lv,,lv,,3/10/26 15:01,,https://protectingamericanconsumers.org/wp-content/uploads/2026/02/IMPACT-NY-2026-Poll.pdf,,,,,,,2026,U.S. House,Eighteenth Congressional District,18.0,2026-11-03,general,DEM,42.0,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,09c0b3f1-d400-483f-bebc-782fac808201,,,
2562,36219ec2-d15b-4e45-a42a-ce61f6b2d18c,cb8f5744-c61d-49b9-be23-daf5247d4a57,Patriot Polling,,,Patriot Polling,732.0,Patriot Polling,,,,,FL,1/16/26,1/24/26,,,,679b01a7-1908-43e7-8817-c17d73bf7c3b,812.0,lv,r,lv-r,,3/10/26 14:54,,https://drive.google.com/file/d/1yHTFbez3Ir5GgHhsGWFjbMPpRh8ciCKf/view,,,,,,,2026,U.S. House,Second Congressional District,2.0,2026-08-18,primary,NONE,33.9,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,ee1362c1-b73f-438f-8572-0ae54331b828,,,
2563,36219ec2-d15b-4e45-a42a-ce61f6b2d18c,cb8f5744-c61d-49b9-be23-daf5247d4a57,Patriot Polling,,,Patriot Polling,732.0,Patriot Polling,,,,,FL,1/16/26,1/24/26,,,,679b01a7-1908-43e7-8817-c17d73bf7c3b,812.0,lv,r,lv-r,,3/10/26 14:54,,https://drive.google.com/file/d/1yHTFbez3Ir5GgHhsGWFjbMPpRh8ciCKf/view,,,,,,,2026,U.S. House,Second Congressional District,2.0,2026-08-18,primary,REP,31.7,Power,Evan Power,2608e663-638d-4f22-b6b6-85b370d19e60,ee1362c1-b73f-438f-8572-0ae54331b828,,,
2564,36219ec2-d15b-4e45-a42a-ce61f6b2d18c,cb8f5744-c61d-49b9-be23-daf5247d4a57,Patriot Polling,,,Patriot Polling,732.0,Patriot Polling,,,,,FL,1/16/26,1/24/26,,,,679b01a7-1908-43e7-8817-c17d73bf7c3b,812.0,lv,r,lv-r,,3/10/26 14:54,,https://drive.google.com/file/d/1yHTFbez3Ir5GgHhsGWFjbMPpRh8ciCKf/view,,,,,,,2026,U.S. House,Second Congressional District,2.0,2026-08-18,primary,REP,34.4,Gross,Keith Gross,1e83998f-5ab2-4ada-8784-ba00af49fa0b,ee1362c1-b73f-438f-8572-0ae54331b828,,,
2565,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,d381c0b5-e441-4d89-9d14-9776337ab4c3,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,NONE,28.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2566,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,d381c0b5-e441-4d89-9d14-9776337ab4c3,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,DEM,21.0,Rutinel,Manny Rutinel,778ea790-6756-41a7-8b9e-b16d0e550fd3,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2567,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,d381c0b5-e441-4d89-9d14-9776337ab4c3,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,DEM,51.0,Caraveo,Yadira Caraveo,7516d21a-4bc6-48ac-8772-256a4c87186c,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2568,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,14ddcab7-d228-46d7-982f-e7bc2eb39f67,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,NONE,39.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2569,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,14ddcab7-d228-46d7-982f-e7bc2eb39f67,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,DEM,4.0,Baca-Oehlert,Amie Baca-Oehlert,9b1181bc-6077-4c2a-b924-6103566e16e3,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2570,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,14ddcab7-d228-46d7-982f-e7bc2eb39f67,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,DEM,5.0,Bird,Shannon Bird,f8b6b858-626c-48fa-b3ac-6eaa8e2d5f83,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2571,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,14ddcab7-d228-46d7-982f-e7bc2eb39f67,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,DEM,8.0,Young (Dave),Dave Young,2a315ac3-8c78-41c2-929c-b3083f2fbb82,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2572,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,14ddcab7-d228-46d7-982f-e7bc2eb39f67,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,DEM,8.0,Rutinel,Manny Rutinel,778ea790-6756-41a7-8b9e-b16d0e550fd3,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2573,6c17f349-99e2-4a26-869b-be1e53459584,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,,,Public Policy Polling,263.0,Public Policy Polling,,,,,CO,5/19/25,5/20/25,,Yadira Caraveo,DEM,14ddcab7-d228-46d7-982f-e7bc2eb39f67,467.0,rv,d,rv-d,,3/10/26 14:51,,https://www.coloradopolitics.com/2025/05/29/poll-shows-former-incumbent-yadira-caraveo-holds-wide-lead-in-colorados-8th-cd-democratic-primary-8dd105f7-96dd-4d74-b537-59e7934f3a2e/,,,,,,DEM,2026,U.S. House,Eighth Congressional District,8.0,2026-06-30,primary,DEM,36.0,Caraveo,Yadira Caraveo,7516d21a-4bc6-48ac-8772-256a4c87186c,e58df80c-060f-4c4e-be9b-40b8907cb419,,,
2574,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,1b37b60c-54d5-44b0-aa00-a3f04045851c,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,NONE,22.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2575,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,1b37b60c-54d5-44b0-aa00-a3f04045851c,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,DEM,38.0,Cherfilus-McCormick,Sheila Cherfilus-McCormick,4fd05a2e-5d22-4327-b07b-097f549e7248,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2576,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,1b37b60c-54d5-44b0-aa00-a3f04045851c,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,DEM,40.0,Manley,Elijah Manley,12ceb4a7-bfe4-4522-aa1b-e076621db5dc,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2577,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,f1d1d357-80ed-4532-bbcd-0701d540bc47,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,NONE,22.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2578,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,f1d1d357-80ed-4532-bbcd-0701d540bc47,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,DEM,33.0,Holness,Dale Holness,28e9481c-5829-4fe1-b25f-41a4aca5fa82,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2579,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,f1d1d357-80ed-4532-bbcd-0701d540bc47,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,DEM,45.0,Manley,Elijah Manley,12ceb4a7-bfe4-4522-aa1b-e076621db5dc,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2580,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,44f4cf40-2abb-498a-bfd3-3c5a31160738,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,NONE,13.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2581,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,44f4cf40-2abb-498a-bfd3-3c5a31160738,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,DEM,10.0,Holness,Dale Holness,28e9481c-5829-4fe1-b25f-41a4aca5fa82,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2582,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,44f4cf40-2abb-498a-bfd3-3c5a31160738,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,DEM,35.0,Cherfilus-McCormick,Sheila Cherfilus-McCormick,4fd05a2e-5d22-4327-b07b-097f549e7248,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2583,30ccb5bd-0c83-4ea9-8b43-58334bb29311,be1086ef-29db-43e7-b1a9-e12c5ba50e7f,The Political Matrix/The Listener Group,,,The Political Matrix/The Listener Group,677.0,The Political Matrix/The Listener Group,,,,,FL,2/2/26,2/4/26,,,,44f4cf40-2abb-498a-bfd3-3c5a31160738,300.0,lv,d,lv-d,,3/10/26 14:42,,https://floridapolitics.com/archives/778790-poll-elijah-manley-leads-cd-20-primary-as-most-voters-want-sheila-cherfilus-mccormick-to-resign/,,,,,,,2026,U.S. House,Twentieth Congressional District,20.0,2026-08-18,primary,DEM,38.0,Manley,Elijah Manley,12ceb4a7-bfe4-4522-aa1b-e076621db5dc,83affd40-ac56-466b-a63b-df410fcc9e84,,,
2584,4e6a3ed5-f145-40e5-a3b6-dbce5502eb05,d21087ec-c9a9-4e54-ad60-faa7bf4f17b2,HighGround,,,HighGround,416.0,HighGround Inc.,,,,,AZ,2/21/26,2/23/26,,,,55dd2da6-2d6d-41df-bda8-a1c1673bb6c6,400.0,lv,d,lv-d,,3/10/26 14:39,,https://azhighground.com/shah-dominates-cd1-primary-with-3-to-1-lead/?utm_source=substack&utm_medium=email,,,,,,,2026,U.S. House,First Congressional District,1.0,2026-07-21,primary,NONE,50.5,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,6c0ad80e-28f9-4c34-9067-57375ff43f42,,,
2585,4e6a3ed5-f145-40e5-a3b6-dbce5502eb05,d21087ec-c9a9-4e54-ad60-faa7bf4f17b2,HighGround,,,HighGround,416.0,HighGround Inc.,,,,,AZ,2/21/26,2/23/26,,,,55dd2da6-2d6d-41df-bda8-a1c1673bb6c6,400.0,lv,d,lv-d,,3/10/26 14:39,,https://azhighground.com/shah-dominates-cd1-primary-with-3-to-1-lead/?utm_source=substack&utm_medium=email,,,,,,,2026,U.S. House,First Congressional District,1.0,2026-07-21,primary,NONE,1.2,Someone else,Someone else,d23503df-ca4b-41e0-807f-67f2629609ac,6c0ad80e-28f9-4c34-9067-57375ff43f42,,,
2586,4e6a3ed5-f145-40e5-a3b6-dbce5502eb05,d21087ec-c9a9-4e54-ad60-faa7bf4f17b2,HighGround,,,HighGround,416.0,HighGround Inc.,,,,,AZ,2/21/26,2/23/26,,,,55dd2da6-2d6d-41df-bda8-a1c1673bb6c6,400.0,lv,d,lv-d,,3/10/26 14:39,,https://azhighground.com/shah-dominates-cd1-primary-with-3-to-1-lead/?utm_source=substack&utm_medium=email,,,,,,,2026,U.S. House,First Congressional District,1.0,2026-07-21,primary,DEM,1.5,McCartney,Rick McCartney,63353548-c763-48c1-bdf6-0c8a6725ad29,6c0ad80e-28f9-4c34-9067-57375ff43f42,,,
2587,4e6a3ed5-f145-40e5-a3b6-dbce5502eb05,d21087ec-c9a9-4e54-ad60-faa7bf4f17b2,HighGround,,,HighGround,416.0,HighGround Inc.,,,,,AZ,2/21/26,2/23/26,,,,55dd2da6-2d6d-41df-bda8-a1c1673bb6c6,400.0,lv,d,lv-d,,3/10/26 14:39,,https://azhighground.com/shah-dominates-cd1-primary-with-3-to-1-lead/?utm_source=substack&utm_medium=email,,,,,,,2026,U.S. House,First Congressional District,1.0,2026-07-21,primary,DEM,1.8,Gordon (Mark),Mark Gordon,30e3ab65-6d3c-4c1d-bf28-8077855ac451,6c0ad80e-28f9-4c34-9067-57375ff43f42,,,
2588,4e6a3ed5-f145-40e5-a3b6-dbce5502eb05,d21087ec-c9a9-4e54-ad60-faa7bf4f17b2,HighGround,,,HighGround,416.0,HighGround Inc.,,,,,AZ,2/21/26,2/23/26,,,,55dd2da6-2d6d-41df-bda8-a1c1673bb6c6,400.0,lv,d,lv-d,,3/10/26 14:39,,https://azhighground.com/shah-dominates-cd1-primary-with-3-to-1-lead/?utm_source=substack&utm_medium=email,,,,,,,2026,U.S. House,First Congressional District,1.0,2026-07-21,primary,DEM,1.5,Treble,Jonathan Treble,5c436bc4-2c58-439e-ad5b-dd15373b12ee,6c0ad80e-28f9-4c34-9067-57375ff43f42,,,
2589,4e6a3ed5-f145-40e5-a3b6-dbce5502eb05,d21087ec-c9a9-4e54-ad60-faa7bf4f17b2,HighGround,,,HighGround,416.0,HighGround Inc.,,,,,AZ,2/21/26,2/23/26,,,,55dd2da6-2d6d-41df-bda8-a1c1673bb6c6,400.0,lv,d,lv-d,,3/10/26 14:39,,https://azhighground.com/shah-dominates-cd1-primary-with-3-to-1-lead/?utm_source=substack&utm_medium=email,,,,,,,2026,U.S. House,First Congressional District,1.0,2026-07-21,primary,DEM,11.0,Galan-Woods,Marlene Galan-Woods,1cd0c219-78e0-40b8-a580-a01979a601ea,6c0ad80e-28f9-4c34-9067-57375ff43f42,,,
2590,4e6a3ed5-f145-40e5-a3b6-dbce5502eb05,d21087ec-c9a9-4e54-ad60-faa7bf4f17b2,HighGround,,,HighGround,416.0,HighGround Inc.,,,,,AZ,2/21/26,2/23/26,,,,55dd2da6-2d6d-41df-bda8-a1c1673bb6c6,400.0,lv,d,lv-d,,3/10/26 14:39,,https://azhighground.com/shah-dominates-cd1-primary-with-3-to-1-lead/?utm_source=substack&utm_medium=email,,,,,,,2026,U.S. House,First Congressional District,1.0,2026-07-21,primary,DEM,32.5,Shah,Amish Shah,95eded47-4a7a-4e83-82e1-b9d8f3a16c30,6c0ad80e-28f9-4c34-9067-57375ff43f42,,,
2591,37718a53-1181-45b6-a46c-7821ceb5f8ca,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,"1ed730ec-9b8c-4dad-9845-c2de23274ba8,470a8382-5f6a-4fb3-a9b9-8543d9bca8fa",Dream NYC | Public First Action,Public Policy Polling,263.0,Public Policy Polling,,,,,NY,2/26/26,2/27/26,,,,c1409aee-ab7e-4bdc-ad9f-4e313e5c30e7,608.0,lv,d,lv-d,,3/10/26 14:28,,https://www.amny.com/politics/schlossberg-bores-ny-12-congressional-primary-first-polls/,,,,,,DEM,2026,U.S. House,Twelfth Congressional District,12.0,2026-06-23,primary,NONE,30.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,878290ec-0e74-44bf-a707-9a054639b293,,,
2592,37718a53-1181-45b6-a46c-7821ceb5f8ca,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,"1ed730ec-9b8c-4dad-9845-c2de23274ba8,470a8382-5f6a-4fb3-a9b9-8543d9bca8fa",Dream NYC | Public First Action,Public Policy Polling,263.0,Public Policy Polling,,,,,NY,2/26/26,2/27/26,,,,c1409aee-ab7e-4bdc-ad9f-4e313e5c30e7,608.0,lv,d,lv-d,,3/10/26 14:28,,https://www.amny.com/politics/schlossberg-bores-ny-12-congressional-primary-first-polls/,,,,,,DEM,2026,U.S. House,Twelfth Congressional District,12.0,2026-06-23,primary,DEM,18.0,Schlossberg,Jack Schlossberg,2226dc45-e89a-4067-abc2-10ece8419267,878290ec-0e74-44bf-a707-9a054639b293,,,
2593,37718a53-1181-45b6-a46c-7821ceb5f8ca,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,"1ed730ec-9b8c-4dad-9845-c2de23274ba8,470a8382-5f6a-4fb3-a9b9-8543d9bca8fa",Dream NYC | Public First Action,Public Policy Polling,263.0,Public Policy Polling,,,,,NY,2/26/26,2/27/26,,,,c1409aee-ab7e-4bdc-ad9f-4e313e5c30e7,608.0,lv,d,lv-d,,3/10/26 14:28,,https://www.amny.com/politics/schlossberg-bores-ny-12-congressional-primary-first-polls/,,,,,,DEM,2026,U.S. House,Twelfth Congressional District,12.0,2026-06-23,primary,DEM,13.0,Conway (George),George T. Conway,9c5bfda0-f995-49af-a65e-7da94f5df156,878290ec-0e74-44bf-a707-9a054639b293,,,
2594,37718a53-1181-45b6-a46c-7821ceb5f8ca,9b245451-0334-4f8c-909e-b48d602feb76,Public Policy Polling,"1ed730ec-9b8c-4dad-9845-c2de23274ba8,470a8382-5f6a-4fb3-a9b9-8543d9bca8fa",Dream NYC | Public First Action,Public Policy Polling,263.0,Public Policy Polling,,,,,NY,2/26/26,2/27/26,,,,c1409aee-ab7e-4bdc-ad9f-4e313e5c30e7,608.0,lv,d,lv-d,,3/10/26 14:28,,https://www.amny.com/politics/schlossberg-bores-ny-12-congressional-primary-first-polls/,,,,,,DEM,2026,U.S. House,Twelfth Congressional District,12.0,2026-06-23,primary,DEM,19.0,Lasher,Micah Lasher,da989c79-afce-456a-a623-6a4d5ad0e746,878290ec-0e74-44bf-a707-9a054639b293,,,
